,geo,Country Name,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
122,nam,Namibia,7316.0,7294.0,7057.0,6677.0,6453.0,6290.0,6450.0,6529.0,6288.0,6084.0,5852.0,6143.0,6409.0,6153.0,6115.0,6213.0,6274.0,6406.0,6488.0,6584.0,6697.0,6668.0,6882.0,7069.0,7817.0,7888.0,8305.0,8598.0,8666.0,8535.0,8888.0,9177.0,9474.0,9833.0,10216.0,10488.0,10267.0,10051.0,9932.0,9637.0,8687.0
123,nru,Nauru,45716.0,43510.0,41347.0,39230.0,37158.0,35141.0,33188.0,31313.0,29530.0,27857.0,26300.0,20764.0,16965.0,13911.0,13119.0,11896.0,10372.0,9136.0,8237.0,7669.0,7111.0,6592.0,5896.0,5871.0,5582.0,5612.0,5965.0,4595.0,5588.0,6067.0,6697.0,7328.0,7985.0,9906.0,11446.0,11278.0,11167.0,10667.0,11471.0,11583.0,11441.0
124,npl,Nepal,1160.0,1225.0,1240.0,1173.0,1253.0,1295.0,1318.0,1304.0,1366.0,1386.0,1409.0,1460.0,1480.0,1495.0,1576.0,1590.0,1636.0,1680.0,1696.0,1736.0,1811.0,1866.0,1840.0,1885.0,1947.0,1990.0,2031.0,2075.0,2178.0,2259.0,2356.0,2434.0,2556.0,2668.0,2829.0,2912.0,2902.0,3099.0,3253.0,3417.0,3309.0
125,nld,Netherlands,29758.0,29534.0,29195.0,29725.0,30721.0,31657.0,32497.0,32898.0,33692.0,35218.0,36578.0,37176.0,37525.0,37733.0,38617.0,39624.0,40822.0,42370.0,44074.0,45986.0,47574.0,48315.0,48111.0,47960.0,48742.0,49625.0,51261.0,53079.0,54020.0,51772.0,52199.0,52762.0,52026.0,51805.0,52354.0,53143.0,54020.0,55265.0,56240.0,56849.0,54297.0
126,nzl,New Zealand,24466.0,25626.0,25944.0,26418.0,27484.0,27582.0,28120.0,28246.0,28195.0,28407.0,28136.0,26513.0,26525.0,27900.0,28941.0,29867.0,30462.0,30681.0,30653.0,32154.0,32894.0,33834.0,34806.0,35678.0,36568.0,37358.0,37956.0,38758.0,38034.0,37601.0,37764.0,38361.0,39006.0,39725.0,40548.0,41229.0,41857.0,42274.0,43168.0,43695.0,41521.0
127,nic,Nicaragua,4741.0,4874.0,4746.0,4895.0,4751.0,4499.0,4396.0,4301.0,3707.0,3580.0,3454.0,3372.0,3310.0,3224.0,3261.0,3385.0,3532.0,3606.0,3677.0,3872.0,3969.0,4026.0,3999.0,4043.0,4200.0,4321.0,4439.0,4601.0,4694.0,4477.0,4612.0,4838.0,5083.0,5263.0,5443.0,5630.0,5812.0,6004.0,5695.0,5407.0,5270.0
128,ner,Niger,1605.0,1594.0,1542.0,1484.0,1207.0,1203.0,1232.0,1164.0,1203.0,1176.0,1125.0,1085.0,1070.0,1038.0,1022.0,1012.0,978.0,959.0,1017.0,979.0,933.0,965.0,976.0,962.0,930.0,962.0,981.0,975.0,1011.0,992.0,1037.0,1021.0,1086.0,1099.0,1128.0,1132.0,1152.0,1164.0,1201.0,1225.0,1193.0
129,nga,Nigeria,2392.0,2134.0,2052.0,1876.0,1756.0,1864.0,1852.0,1790.0,1917.0,1989.0,2039.0,2023.0,2063.0,2091.0,2094.0,2129.0,2213.0,2274.0,2330.0,2340.0,2467.0,2738.0,3229.0,3533.0,3854.0,3997.0,4130.0,4288.0,4459.0,4690.0,4932.0,5057.0,5131.0,5329.0,5516.0,5515.0,5285.0,5190.0,5155.0,5135.0,4917.0
130,nor,Norway,32221.0,32650.0,32829.0,34131.0,36295.0,38333.0,39849.0,40752.0,40792.0,41289.0,42271.0,43368.0,44660.0,45658.0,47694.0,49418.0,51641.0,54076.0,55165.0,55892.0,57310.0,58204.0,58728.0,58916.0,60893.0,62068.0,63048.0,64267.0,63773.0,61887.0,61549.0,61352.0,62189.0,62077.0,62589.0,63189.0,63306.0,64255.0,64656.0,64962.0,64082.0
131,omn,Oman,13619.0,15470.0,16779.0,19090.0,21794.0,24363.0,24465.0,25999.0,26342.0,26995.0,26563.0,26962.0,27912.0,28330.0,28382.0,29045.0,29497.0,31094.0,31886.0,31949.0,33845.0,34947.0,33972.0,32354.0,31977.0,31915.0,32724.0,33198.0,34696.0,35213.0,33871.0,32529.0,32967.0,32195.0,30536.0,30152.0,30190.0,29082.0,28593.0,27299.0,26554.0
132,pak,Pakistan,2131.0,2215.0,2305.0,2392.0,2425.0,2568.0,2651.0,2723.0,2813.0,2865.0,2916.0,2977.0,3118.0,3087.0,3115.0,3180.0,3240.0,3180.0,3170.0,3196.0,3245.0,3277.0,3279.0,3388.0,3561.0,3707.0,3836.0,3931.0,3909.0,3931.0,3907.0,3929.0,3981.0,4069.0,4171.0,4278.0,4422.0,4571.0,4740.0,4690.0,4586.0
133,plw,Palau,19126.0,16838.0,17007.0,16367.0,16292.0,14412.0,14020.0,13580.0,16120.0,16433.0,17164.0,16113.0,14676.0,12511.0,13047.0,14087.0,15160.0,15131.0,15091.0,14001.0,13597.0,14263.0,14584.0,13986.0,14622.0,15267.0,15393.0,16017.0,15457.0,14769.0,15073.0,16271.0,16642.0,16109.0,17104.0,18352.0,18275.0,17841.0,18463.0,17579.0,15615.0
134,pan,Panama,9507.0,10238.0,10510.0,10231.0,10325.0,10717.0,11059.0,11260.0,10001.0,10039.0,10728.0,11496.0,12183.0,12586.0,12682.0,12642.0,12892.0,13448.0,14145.0,14408.0,14511.0,14314.0,14356.0,14681.0,15494.0,16305.0,17394.0,19129.0,20641.0,20529.0,21347.0,23354.0,25201.0,26486.0,27358.0,28436.0,29338.0,30455.0,31049.0,31459.0,25452.0
135,png,Papua New Guinea,2513.0,2471.0,2443.0,2482.0,2434.0,2492.0,2567.0,2598.0,2631.0,2554.0,2437.0,2607.0,2900.0,3350.0,3468.0,3274.0,3443.0,3228.0,3031.0,3015.0,2874.0,2809.0,2748.0,2751.0,2767.0,2879.0,2966.0,3122.0,3038.0,3168.0,3409.0,3372.0,3456.0,3516.0,3912.0,4087.0,4226.0,4289.0,4193.0,4355.0,4100.0
136,pry,Paraguay,7483.0,8024.0,7819.0,7455.0,7547.0,7700.0,7561.0,7739.0,8075.0,8379.0,8474.0,8546.0,8474.0,8677.0,8922.0,9310.0,9242.0,9421.0,9225.0,8910.0,8529.0,8294.0,8137.0,8336.0,8527.0,8569.0,8845.0,9192.0,9644.0,9490.0,10405.0,10700.0,10497.0,11226.0,11612.0,11810.0,12158.0,12594.0,12850.0,12685.0,12398.0
137,per,Peru,7564.0,7692.0,7511.0,6346.0,6479.0,6452.0,6932.0,7352.0,6594.0,5658.0,5249.0,5258.0,5129.0,5296.0,5837.0,6154.0,6210.0,6493.0,6354.0,6346.0,6422.0,6380.0,6653.0,6862.0,7136.0,7519.0,8017.0,8629.0,9341.0,9368.0,10066.0,10617.0,11176.0,11724.0,11877.0,12110.0,12404.0,12507.0,12782.0,12848.0,11307.0
138,phl,Philippines,4503.0,4548.0,4603.0,4584.0,4152.0,3758.0,3795.0,3870.0,4041.0,4200.0,4232.0,4104.0,4019.0,4007.0,4085.0,4178.0,4322.0,4445.0,4322.0,4359.0,4454.0,4493.0,4563.0,4697.0,4908.0,5054.0,5228.0,5475.0,5618.0,5607.0,5918.0,6044.0,6351.0,6666.0,6974.0,7300.0,7705.0,8121.0,8516.0,8908.0,7951.0
139,pol,Poland,12003.0,11331.0,11194.0,11710.0,12106.0,12201.0,12570.0,12397.0,12703.0,12545.0,11351.0,10517.0,10749.0,11122.0,11686.0,12499.0,13254.0,14099.0,14748.0,15436.0,16310.0,16519.0,16863.0,17465.0,18346.0,18998.0,20176.0,21612.0,22517.0,23139.0,24073.0,25204.0,25538.0,25842.0,26735.0,27886.0,28774.0,30160.0,31775.0,33222.0,32329.0
140,prt,Portugal,16622.0,16862.0,17303.0,17346.0,17093.0,17648.0,18461.0,19730.0,21311.0,22521.0,23632.0,24721.0,25010.0,24469.0,24639.0,25605.0,26403.0,27442.0,28617.0,29567.0,30480.0,30854.0,30922.0,30520.0,30991.0,31176.0,31625.0,32355.0,32411.0,31369.0,31900.0,31405.0,30253.0,30139.0,30542.0,31218.0,31949.0,33150.0,34149.0,34962.0,32306.0
141,qat,Qatar,121187.0,109477.0,90539.0,79087.0,74467.0,66571.0,64903.0,60718.0,60730.0,61510.0,61188.0,58349.0,63407.0,61322.0,61022.0,61215.0,62275.0,78390.0,83925.0,83918.0,86566.0,86644.0,89120.0,86887.0,93748.0,87721.0,93656.0,92750.0,92556.0,89955.0,95908.0,99147.0,96262.0,95500.0,95578.0,95965.0,95602.0,91739.0,90970.0,90044.0,87469.0
142,rou,Romania,10817.0,10974.0,11589.0,12496.0,13458.0,13640.0,14160.0,14472.0,14593.0,13926.0,13345.0,11722.0,10792.0,10972.0,11420.0,12156.0,12668.0,12088.0,11867.0,11841.0,12148.0,12962.0,13954.0,14384.0,15975.0,16824.0,18283.0,19897.0,22115.0,21069.0,20368.0,20859.0,21379.0,22268.0,23158.0,23954.0,25225.0,27231.0,28617.0,29984.0,28944.0
143,rus,Russia,18818.0,19166.0,19395.0,19880.0,20057.0,20457.0,21065.0,21151.0,21606.0,21935.0,21549.0,20403.0,17421.0,15919.0,13923.0,13349.0,12866.0,13068.0,12396.0,13230.0,14615.0,15425.0,16225.0,17488.0,18823.0,20104.0,21824.0,23720.0,24964.0,23010.0,24035.0,25049.0,26013.0,26413.0,26137.0,25566.0,25569.0,26006.0,26668.0,27044.0,26206.0
144,rwa,Rwanda,925.0,956.0,956.0,995.0,934.0,953.0,968.0,939.0,917.0,941.0,937.0,940.0,1051.0,1034.0,543.0,746.0,817.0,871.0,874.0,847.0,868.0,907.0,1003.0,1010.0,1069.0,1148.0,1226.0,1287.0,1393.0,1441.0,1507.0,1587.0,1682.0,1719.0,1780.0,1889.0,1951.0,1975.0,2089.0,2227.0,2176.0
145,kna,St. Kitts and Nevis,7681.0,7888.0,8018.0,8205.0,9042.0,9947.0,11189.0,12114.0,13433.0,14346.0,15161.0,14833.0,15349.0,16213.0,16877.0,17592.0,18447.0,19528.0,19268.0,19707.0,21448.0,22324.0,22346.0,21194.0,21768.0,23617.0,24114.0,24037.0,25292.0,24058.0,23710.0,23933.0,23194.0,24226.0,25521.0,25569.0,26076.0,25360.0,25902.0,26438.0,21290.0
146,lca,St. Lucia,5672.0,5859.0,6071.0,6438.0,6910.0,7454.0,8746.0,9041.0,10405.0,11275.0,11710.0,11588.0,12354.0,12283.0,12335.0,12398.0,12592.0,12332.0,12927.0,13103.0,12965.0,12408.0,12365.0,12801.0,13622.0,13433.0,14096.0,14141.0,14634.0,14038.0,14110.0,14760.0,14639.0,14105.0,14290.0,14030.0,14517.0,14946.0,15261.0,15449.0,12458.0
147,vct,St. Vincent and the Grenadines,4003.0,4174.0,4350.0,4434.0,4717.0,5000.0,5272.0,5289.0,6029.0,6115.0,6377.0,6432.0,6831.0,7116.0,7026.0,7573.0,7674.0,7949.0,8282.0,8509.0,8647.0,8786.0,9324.0,10019.0,10418.0,10667.0,11488.0,11882.0,12084.0,11842.0,11448.0,11394.0,11538.0,11730.0,11846.0,11972.0,12164.0,12245.0,12466.0,12485.0,11951.0
148,wsm,Samoa,4321.0,3918.0,3866.0,3872.0,3910.0,4047.0,4249.0,4245.0,4156.0,4279.0,4058.0,3936.0,3893.0,4013.0,3874.0,4100.0,4365.0,4370.0,4446.0,4523.0,4813.0,5119.0,5311.0,5517.0,5737.0,5937.0,6016.0,6355.0,6377.0,6027.0,6011.0,6211.0,5906.0,5831.0,5790.0,5997.0,6446.0,6486.0,6327.0,6521.0,6260.0
149,smr,San Marino,42131.0,42204.0,42136.0,42431.0,43605.0,44629.0,45695.0,46940.0,48688.0,50085.0,50837.0,50725.0,50205.0,53627.0,56411.0,60707.0,62827.0,63599.0,67639.0,72931.0,73660.0,76791.0,76037.0,77912.0,80392.0,81263.0,83307.0,88153.0,86642.0,76736.0,71577.0,64730.0,59338.0,58062.0,56963.0,57795.0,58806.0,58867.0,59439.0,60946.0,54753.0
150,stp,Sao Tome and Principe,3663.0,3204.0,3243.0,3058.0,2817.0,3019.0,2785.0,2648.0,2643.0,2668.0,2554.0,2538.0,2518.0,2516.0,2541.0,2558.0,2560.0,2547.0,2569.0,2591.0,2558.0,2589.0,2602.0,2719.0,2762.0,2888.0,3069.0,3081.0,3239.0,3228.0,3357.0,3426.0,3461.0,3558.0,3721.0,3794.0,3879.0,3953.0,3993.0,3970.0,3626.0
151,sau,Saudi Arabia,24231.0,24605.0,23618.0,19915.0,18797.0,16588.0,14834.0,14859.0,14716.0,14674.0,16487.0,19358.0,20594.0,20819.0,21484.0,22110.0,23326.0,24254.0,25661.0,25371.0,27494.0,27825.0,27666.0,31476.0,34773.0,37611.0,39661.0,41487.0,45309.0,44399.0,44037.0,46989.0,48024.0,47848.0,48209.0,48921.0,48627.0,47309.0,47597.0,46962.0,44132.0
152,sen,Senegal,2322.0,2233.0,2491.0,2474.0,2285.0,2298.0,2333.0,2353.0,2395.0,2274.0,2296.0,2285.0,2246.0,2209.0,2148.0,2203.0,2191.0,2206.0,2282.0,2371.0,2389.0,2439.0,2396.0,2494.0,2575.0,2651.0,2646.0,2705.0,2740.0,2722.0,2743.0,2707.0,2767.0,2767.0,2868.0,2966.0,3068.0,3204.0,3315.0,3395.0,3330.0
153,srb,Serbia,13997.0,14324.0,14517.0,14307.0,14632.0,14708.0,15286.0,15117.0,14980.0,15329.0,13740.0,12569.0,9387.0,6728.0,7121.0,7777.0,8272.0,8893.0,9225.0,8386.0,8929.0,9560.0,10179.0,10648.0,11637.0,12317.0,12997.0,13890.0,14739.0,14394.0,14557.0,14971.0,14942.0,15449.0,15275.0,15628.0,16234.0,16664.0,17509.0,18351.0,18244.0
154,syc,Seychelles,10076.0,9422.0,9318.0,9197.0,9963.0,11018.0,11183.0,11708.0,12349.0,13624.0,14647.0,14852.0,15843.0,16478.0,15916.0,15554.0,16082.0,17795.0,18917.0,18896.0,19012.0,18564.0,18223.0,17346.0,16914.0,18352.0,19664.0,21603.0,20672.0,20363.0,20982.0,23240.0,23303.0,24253.0,24955.0,25609.0,26422.0,27243.0,27997.0,29223.0,25110.0
155,sle,Sierra Leone,1551.0,1567.0,1549.0,1502.0,1519.0,1507.0,1481.0,1493.0,1481.0,1481.0,1461.0,1485.0,1203.0,1225.0,1206.0,1111.0,1129.0,1057.0,1064.0,1024.0,1063.0,960.0,1162.0,1213.0,1238.0,1245.0,1257.0,1322.0,1360.0,1372.0,1414.0,1469.0,1654.0,1953.0,1998.0,1552.0,1611.0,1643.0,1663.0,1718.0,1644.0
156,sgp,Singapore,20155.0,21481.0,22252.0,24078.0,25959.0,25993.0,26617.0,29315.0,32054.0,34615.0,37348.0,38728.0,40078.0,43556.0,46895.0,48768.0,50324.0,52711.0,49832.0,52265.0,56011.0,53937.0,55539.0,58921.0,63902.0,67011.0,70794.0,74032.0,71507.0,69467.0,78160.0,81399.0,82970.0,85586.0,87809.0,89366.0,91076.0,94941.0,97745.0,97341.0,91003.0
157,svk,Slovak Republic,14142.0,13860.0,13929.0,13939.0,14062.0,13969.0,14491.0,14781.0,15020.0,15126.0,14716.0,12546.0,11728.0,11906.0,12595.0,13292.0,14142.0,14952.0,15541.0,15508.0,15711.0,16251.0,16990.0,17937.0,18887.0,20136.0,21845.0,24205.0,25532.0,24107.0,25499.0,26191.0,26642.0,26791.0,27472.0,28768.0,29343.0,30189.0,31284.0,31966.0,30262.0
158,svn,Slovenia,25332.0,25116.0,24691.0,24639.0,24928.0,24993.0,25598.0,25319.0,24434.0,24182.0,22099.0,20119.0,19048.0,19636.0,20706.0,21552.0,22257.0,23412.0,24232.0,25506.0,26365.0,27170.0,28088.0,28902.0,30142.0,31233.0,32923.0,35024.0,36196.0,33163.0,33462.0,33680.0,32723.0,32342.0,33205.0,33913.0,34970.0,36622.0,38090.0,39038.0,36615.0
159,slb,Solomon Islands,1596.0,1757.0,1753.0,1937.0,1904.0,1869.0,2181.0,2181.0,2208.0,2333.0,2320.0,2391.0,2619.0,2648.0,2782.0,2978.0,2942.0,2834.0,2792.0,2704.0,2255.0,2021.0,1912.0,1984.0,2063.0,2125.0,2176.0,2222.0,2299.0,2303.0,2442.0,2553.0,2533.0,2596.0,2553.0,2521.0,2599.0,2666.0,2700.0,2663.0,2493.0
160,som,Somalia,936.0,968.0,993.0,888.0,930.0,1027.0,1003.0,1095.0,1076.0,1062.0,1040.0,1030.0,909.0,913.0,720.0,712.0,724.0,685.0,679.0,676.0,674.0,674.0,679.0,683.0,686.0,689.0,688.0,688.0,688.0,688.0,686.0,686.0,689.0,692.0,694.0,697.0,699.0,701.0,703.0,703.0,673.0
161,zaf,South Africa,11431.0,11724.0,11361.0,10847.0,11096.0,10680.0,10420.0,10390.0,10578.0,10580.0,10296.0,9943.0,9491.0,9375.0,9453.0,9541.0,9762.0,9842.0,9734.0,9820.0,10089.0,10224.0,10469.0,10647.0,10997.0,11435.0,11924.0,12402.0,12628.0,12262.0,12452.0,12667.0,12744.0,12852.0,12884.0,12840.0,12704.0,12703.0,12631.0,12482.0,11448.0
162,ssd,South Sudan,2789.0,2771.0,3035.0,2917.0,2688.0,2434.0,2468.0,2480.0,2472.0,2617.0,2348.0,2438.0,2494.0,2499.0,2480.0,2487.0,2547.0,2728.0,2809.0,2939.0,3132.0,3231.0,3332.0,3472.0,3553.0,3759.0,4033.0,4382.0,4406.0,4423.0,4486.0,4138.0,2169.0,2396.0,2430.0,2135.0,1876.0,2066.0,1982.0,1939.0,1758.0
163,esp,Spain,18800.0,18781.0,19119.0,19517.0,19752.0,20420.0,21327.0,22926.0,24506.0,26225.0,27632.0,28263.0,28387.0,27949.0,28479.0,29135.0,29786.0,30760.0,31978.0,33279.0,34869.0,35989.0,36454.0,36868.0,37369.0,38085.0,38983.0,39647.0,39366.0,37550.0,37439.0,37002.0,35884.0,35485.0,36083.0,37496.0,38600.0,39655.0,40441.0,40986.0,36487.0
164,lka,Sri Lanka,3070.0,3194.0,3286.0,3392.0,3499.0,3582.0,3691.0,3656.0,3682.0,3709.0,3878.0,4008.0,4137.0,4376.0,4578.0,4790.0,4939.0,5226.0,5443.0,5648.0,5950.0,5816.0,5999.0,6302.0,6589.0,6944.0,7419.0,7865.0,8274.0,8508.0,9127.0,9828.0,10712.0,10990.0,11428.0,11891.0,12287.0,12584.0,12865.0,13078.0,12534.0
165,sdn,Sudan,1985.0,1974.0,2169.0,2085.0,1930.0,1764.0,1792.0,1807.0,1811.0,1924.0,1733.0,1816.0,1886.0,1921.0,1890.0,1951.0,2012.0,2166.0,2198.0,2205.0,2281.0,2363.0,2445.0,2562.0,2588.0,2705.0,2896.0,3142.0,3296.0,3313.0,3218.0,3654.0,4007.0,4084.0,4093.0,4192.0,4285.0,4363.0,4161.0,3958.0,3718.0
166,sur,Suriname,12191.0,13105.0,12596.0,12121.0,11877.0,13464.0,13107.0,11988.0,12831.0,13204.0,12498.0,12592.0,12412.0,11381.0,11577.0,11400.0,11351.0,11841.0,11963.0,11655.0,11760.0,12109.0,12302.0,12924.0,13859.0,14315.0,14970.0,15554.0,16012.0,16306.0,16954.0,17743.0,18016.0,18339.0,18187.0,17383.0,16249.0,16373.0,16634.0,16525.0,14132.0
167,swz,Swaziland,3709.0,3856.0,3816.0,3683.0,3661.0,3617.0,4147.0,4414.0,4549.0,4798.0,5098.0,5047.0,5080.0,5115.0,5123.0,5259.0,5353.0,5417.0,5464.0,5545.0,5579.0,5593.0,5806.0,6009.0,6206.0,6551.0,6907.0,7168.0,7176.0,7237.0,7459.0,7576.0,7930.0,8180.0,8193.0,8305.0,8321.0,8408.0,8521.0,8622.0,8245.0
168,swe,Sweden,28506.0,28523.0,28850.0,29400.0,30598.0,31199.0,31871.0,32791.0,33404.0,34035.0,34266.0,33643.0,33059.0,32188.0,33217.0,34343.0,34830.0,35879.0,37405.0,38963.0,40755.0,41235.0,42004.0,42815.0,44496.0,45585.0,47443.0,48712.0,48117.0,45638.0,47944.0,49104.0,48455.0,48617.0,49416.0,51092.0,51498.0,52114.0,52516.0,52609.0,50872.0
169,che,Switzerland,48573.0,49107.0,48122.0,48014.0,49003.0,50339.0,50820.0,51170.0,52361.0,54074.0,55420.0,54231.0,53612.0,53060.0,53307.0,53206.0,53258.0,54373.0,55833.0,56509.0,58404.0,58797.0,58449.0,58040.0,59243.0,60698.0,62724.0,64723.0,65282.0,63039.0,64259.0,64624.0,64585.0,65029.0,65814.0,65937.0,66344.0,66911.0,68246.0,68394.0,65884.0
170,syr,Syria,11932.0,12633.0,12441.0,12170.0,11262.0,11531.0,10581.0,10415.0,11402.0,10047.0,10451.0,10839.0,11504.0,11585.0,11466.0,11336.0,10946.0,10152.0,10056.0,9156.0,8819.0,8637.0,8660.0,8036.0,8110.0,8094.0,7938.0,7798.0,7591.0,7576.0,7500.0,6877.0,5554.0,4743.0,4067.0,3507.0,3555.0,3728.0,3852.0,3812.0,3893.0
171,twn,Taiwan,9643.0,10063.0,10248.0,10961.0,11955.0,12398.0,13708.0,15763.0,16313.0,17486.0,18220.0,19478.0,20819.0,21954.0,23313.0,24532.0,25752.0,26957.0,27755.0,29297.0,30810.0,30139.0,31544.0,32606.0,34476.0,36086.0,37803.0,39981.0,39982.0,39076.0,42999.0,44356.0,45094.0,45973.0,47699.0,47925.0,48496.0,50036.0,51370.0,52861.0,54472.0
172,tjk,Tajikistan,5289.0,5110.0,4934.0,4914.0,4782.0,4629.0,4529.0,4234.0,4569.0,4054.0,3869.0,3517.0,2451.0,2015.0,1562.0,1348.0,1106.0,1108.0,1150.0,1174.0,1252.0,1350.0,1471.0,1604.0,1738.0,1819.0,1909.0,2017.0,2132.0,2168.0,2260.0,2373.0,2493.0,2616.0,2727.0,2822.0,2943.0,3090.0,3235.0,3380.0,3464.0
173,tza,Tanzania,1383.0,1342.0,1334.0,1302.0,1308.0,1279.0,1295.0,1329.0,1354.0,1371.0,1392.0,1375.0,1336.0,1308.0,1286.0,1294.0,1318.0,1331.0,1349.0,1382.0,1409.0,1457.0,1518.0,1575.0,1646.0,1720.0,1781.0,1849.0,1899.0,1943.0,2007.0,2098.0,2129.0,2206.0,2285.0,2354.0,2442.0,2530.0,2590.0,2660.0,2610.0
174,tha,Thailand,4173.0,4310.0,4430.0,4567.0,4721.0,4832.0,4991.0,5352.0,5938.0,6525.0,7109.0,7627.0,8161.0,8754.0,9368.0,10028.0,10478.0,10069.0,9189.0,9499.0,9819.0,10064.0,10594.0,11271.0,11898.0,12317.0,12851.0,13473.0,13634.0,13472.0,14413.0,14465.0,15440.0,15783.0,15870.0,16302.0,16798.0,17421.0,18087.0,18460.0,17293.0
175,tls,Timor-Leste,1625.0,1681.0,1737.0,1794.0,1849.0,1907.0,1965.0,2023.0,2080.0,2141.0,2198.0,2320.0,2431.0,2548.0,2686.0,2859.0,3124.0,3252.0,3187.0,2038.0,2328.0,2658.0,2422.0,2308.0,2259.0,2272.0,2133.0,2306.0,2522.0,2725.0,2930.0,3045.0,3172.0,3183.0,3265.0,3298.0,3345.0,3145.0,3052.0,3553.0,3206.0
176,tgo,Togo,1710.0,1543.0,1431.0,1306.0,1332.0,1329.0,1322.0,1242.0,1317.0,1320.0,1347.0,1307.0,1228.0,1021.0,1148.0,1207.0,1277.0,1416.0,1340.0,1330.0,1281.0,1257.0,1271.0,1322.0,1277.0,1186.0,1185.0,1140.0,1155.0,1186.0,1225.0,1269.0,1316.0,1361.0,1404.0,1447.0,1490.0,1517.0,1553.0,1597.0,1569.0
177,ton,Tonga,2501.0,2851.0,3293.0,3518.0,3608.0,3858.0,3933.0,4027.0,3914.0,3888.0,3768.0,4003.0,4006.0,4149.0,4346.0,4656.0,4725.0,4766.0,4862.0,5019.0,5038.0,5199.0,5422.0,5516.0,5349.0,5317.0,5267.0,5236.0,5443.0,5134.0,5171.0,5546.0,5636.0,5708.0,5866.0,5949.0,6318.0,6472.0,6416.0,6383.0,6362.0
178,tto,Trinidad and Tobago,16974.0,17165.0,15601.0,13868.0,14182.0,13131.0,12270.0,11326.0,10565.0,10193.0,10092.0,10338.0,11312.0,11174.0,11518.0,11912.0,12728.0,13660.0,14748.0,15904.0,16958.0,17603.0,18917.0,21542.0,23136.0,24452.0,27552.0,28732.0,29571.0,28134.0,28911.0,28653.0,28830.0,29279.0,28828.0,29183.0,27201.0,26448.0,26273.0,26176.0,24048.0
179,tun,Tunisia,4996.0,5122.0,4977.0,5095.0,5122.0,5257.0,5030.0,5218.0,5090.0,5154.0,5432.0,5520.0,5823.0,5827.0,5897.0,5931.0,6258.0,6509.0,6738.0,7069.0,7329.0,7541.0,7581.0,7878.0,8305.0,8523.0,8887.0,9388.0,9683.0,9872.0,10113.0,9821.0,10115.0,10305.0,10505.0,10520.0,10525.0,10605.0,10764.0,10756.0,9710.0
180,tur,Turkey,8285.0,8530.0,8846.0,9066.0,9483.0,9870.0,10467.0,11287.0,11633.0,11680.0,12670.0,12547.0,12964.0,13733.0,12885.0,13681.0,14459.0,15310.0,15434.0,14700.0,15483.0,14376.0,15079.0,15720.0,17023.0,18310.0,19339.0,20074.0,19997.0,18791.0,20092.0,22002.0,22682.0,24194.0,24960.0,26042.0,26471.0,28008.0,28410.0,28289.0,28448.0
181,tkm,Turkmenistan,8200.0,8103.0,8013.0,7984.0,7734.0,7597.0,7638.0,7645.0,8168.0,7338.0,7208.0,6685.0,5523.0,5451.0,4394.0,3988.0,4176.0,3642.0,3849.0,4431.0,4622.0,4772.0,4737.0,4844.0,5034.0,5629.0,6175.0,6773.0,7665.0,8016.0,8617.0,9718.0,10604.0,11471.0,12421.0,12994.0,13563.0,14205.0,14845.0,15552.0,15443.0
182,tuv,Tuvalu,2856.0,2621.0,2083.0,2045.0,2160.0,2082.0,2035.0,2196.0,2382.0,2296.0,2612.0,2672.0,2721.0,2807.0,3077.0,2908.0,2728.0,3000.0,3462.0,3403.0,3353.0,3375.0,3599.0,3432.0,3337.0,3169.0,3198.0,3368.0,3604.0,3408.0,3281.0,3494.0,3327.0,3441.0,3451.0,3723.0,3793.0,3898.0,3948.0,4281.0,4287.0
183,uga,Uganda,942.0,948.0,992.0,1029.0,905.0,889.0,856.0,870.0,889.0,910.0,908.0,926.0,926.0,971.0,1001.0,1083.0,1146.0,1170.0,1193.0,1252.0,1253.0,1278.0,1346.0,1389.0,1437.0,1480.0,1589.0,1669.0,1758.0,1819.0,1861.0,1972.0,1984.0,1990.0,2022.0,2054.0,2075.0,2075.0,2122.0,2187.0,2069.0
184,ukr,Ukraine,12501.0,12980.0,13482.0,14168.0,14609.0,14625.0,14811.0,15347.0,15594.0,16366.0,15752.0,14397.0,12963.0,11113.0,8607.0,7617.0,6916.0,6770.0,6701.0,6751.0,7221.0,7969.0,8468.0,9349.0,10561.0,10958.0,11853.0,12829.0,13196.0,11298.0,11778.0,12467.0,12527.0,12553.0,12409.0,11237.0,11535.0,11871.0,12338.0,12810.0,12344.0
185,are,United Arab Emirates,93456.0,89528.0,77304.0,69419.0,68531.0,63246.0,47889.0,47603.0,44135.0,46809.0,51128.0,50298.0,50338.0,49849.0,52843.0,55945.0,58315.0,62532.0,62520.0,64275.0,71241.0,71780.0,73044.0,78071.0,81971.0,80228.0,86426.0,76620.0,68798.0,58375.0,54922.0,56123.0,57391.0,59922.0,62379.0,65219.0,66511.0,67184.0,66968.0,67119.0,61271.0
